Time [ms],Temp [C]
9778977,17.69
9789131,17.73
9799286,17.73
9809441,17.73
9819596,17.73
9829750,17.73
9839905,17.73
9850060,17.73
9860215,17.76
9870369,17.73
9880524,17.76
9890679,17.76
9900833,17.76
9910988,17.73
9921143,17.73
9931298,17.76
9941452,17.76
9951607,17.76
9961762,17.76
9971916,17.76
9982071,17.76
9992226,17.76
10002381,17.76
10012535,17.76
10022690,17.76
10032845,17.76
10043000,17.76
10053154,17.76
10063309,17.76
10073464,17.79
10083619,17.76
10093773,17.79
10103928,17.76
10114083,17.76
10124238,17.79
10134392,17.79
10144547,17.79
10154702,17.79
10164857,17.79
10175011,17.79
10185166,17.79
10195321,17.79
10205476,17.79
10215631,17.79
10225785,17.79
10235940,17.79
10246095,17.83
10256250,17.79
10266404,17.83
10276559,17.83
10286714,17.83
10296869,17.83
10307023,17.83
10317178,17.83
10327333,17.83
10337488,17.83
10347642,17.83
10357797,17.86
10367952,17.83
10378107,17.83
10388261,17.79
10398416,17.83
10408571,17.86
10418726,17.83
10428881,17.83
10439035,17.86
10449190,17.83
10459345,17.83
10469500,17.83
10479654,17.86
10489809,17.86
10499964,17.86
10510119,17.86
10520273,17.86
10530428,17.86
10540583,17.86
10550738,17.86
10560892,17.86
10571047,17.86
10581202,17.86
10591357,17.86
10601511,17.86
10611666,17.86
10621821,17.86
10631976,17.89
10642130,17.86
10652285,17.86
10662440,17.86
10672595,17.89
10682750,17.86
10692904,17.89
10703059,17.86
10713214,17.89
10723369,17.89
10733523,17.89
10743678,17.89
10753833,17.89
10763988,17.89
10774142,17.89
10784297,17.89
10794452,17.89
10804607,17.89
10814761,17.89
10824916,17.89
10835071,17.89
10845226,17.93
10855380,17.89
10865535,17.93
10875690,17.89
10885845,17.89
10895999,17.89
10906154,17.89
10916309,17.89
10926464,17.93
10936618,17.93
10946773,17.89
10956928,17.93
10967083,17.93
10977238,17.89
10987392,17.93
10997547,17.89
11007702,17.93
11017857,17.93
11028011,17.93
11038166,17.93
11048321,17.93
11058476,17.93
11068630,17.89
11078785,17.93
11088940,17.93
11099095,17.93
11109249,17.93
11119404,17.93
11129559,17.93
11139714,17.93
11149868,17.93
11160023,17.93
11170178,17.93
11180333,17.93
11190488,17.93
11200642,17.93
11210797,17.89
11220952,17.93
11231107,17.93
11241261,17.93
11251416,17.93
11261571,17.93
11271726,17.93
11281880,17.93
11292035,17.93
11302190,17.93
11312345,17.93
11322499,17.93
11332654,17.93
11342809,17.93
11352964,17.93
11363118,17.96
11373273,17.93
11383428,17.96
11393583,17.93
11403738,17.93
11413892,17.93
11424047,17.93
11434202,17.96
11444357,17.93
11454511,17.93
11464666,17.93
11474821,17.93
11484976,17.93
11495130,17.93
11505285,17.93
11515440,17.93
11525595,17.93
11535749,17.93
11545904,17.93
11556059,17.93
11566214,17.96
11576369,17.93
11586523,17.96
11596678,17.96
11606833,17.93
11616988,17.96
11627142,17.96
11637297,17.96
11647452,17.93
11657607,17.96
11667761,17.96
11677916,17.93
11688071,17.96
11698227,17.93
11708380,17.93
11718535,17.93
11728691,17.96
11738846,17.93
11748999,17.96
11759155,17.93
11769310,17.93
11779465,17.93
11789620,17.93
11799774,17.93
11809929,17.93
11820084,17.93
11830239,17.96
11840393,17.96
11850548,17.93
11860703,17.93
11870858,17.96
11881012,17.93
11891167,17.93
11901322,17.96
11911477,17.96
11921631,17.96
11931786,17.96
11941941,17.96
11952096,17.93
11962250,17.93
11972405,17.96
11982560,17.96
11992715,17.96
12002870,17.96
12013024,17.96
12023179,17.96
12033334,17.96
12043489,17.96
12053643,17.96
12063798,17.96
12073953,17.96
12084108,18
12094262,17.96
12104417,18
12114572,18
12124727,17.96
12134881,18
12145036,18
12155191,18
12165346,18
12175501,18
12185655,18
12195810,18
12205965,18
12216120,18
12226274,18
12236429,18
12246584,18
12256739,18
12266893,18.03
